city,timestamp,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi
Visakhapatnam,2025-07-01 18:00:00+00:00,14.9,20.4,274.0,14.4,6.3,56.0,53
Visakhapatnam,2025-07-01 19:00:00+00:00,14.6,19.4,274.0,14.3,6.4,53.0,53
Visakhapatnam,2025-07-01 20:00:00+00:00,13.9,17.9,275.0,14.8,6.4,50.0,53
Visakhapatnam,2025-07-01 21:00:00+00:00,13.4,16.5,280.0,15.3,6.3,46.0,53
Visakhapatnam,2025-07-01 22:00:00+00:00,12.4,14.4,289.0,15.9,6.2,43.0,53
Visakhapatnam,2025-07-01 23:00:00+00:00,11.2,12.5,300.0,16.7,6.0,39.0,53
Visakhapatnam,2025-07-02 00:00:00+00:00,10.7,10.7,311.0,22.3,5.0,34.0,53
Visakhapatnam,2025-07-02 01:00:00+00:00,10.8,11.0,320.0,22.2,5.1,32.0,53
Visakhapatnam,2025-07-02 02:00:00+00:00,10.7,11.0,328.0,21.9,5.2,29.0,53
Visakhapatnam,2025-07-02 03:00:00+00:00,10.1,10.5,332.0,21.4,5.3,28.0,53
Visakhapatnam,2025-07-02 04:00:00+00:00,10.1,10.6,329.0,20.2,5.4,29.0,52
Visakhapatnam,2025-07-02 05:00:00+00:00,10.6,11.3,322.0,18.7,5.6,32.0,52
Visakhapatnam,2025-07-02 06:00:00+00:00,11.1,12.0,317.0,17.6,5.6,36.0,52
Visakhapatnam,2025-07-02 07:00:00+00:00,11.6,12.8,317.0,17.2,5.5,40.0,52
Visakhapatnam,2025-07-02 08:00:00+00:00,12.0,13.5,320.0,17.3,5.3,45.0,52
Visakhapatnam,2025-07-02 09:00:00+00:00,12.3,14.3,320.0,17.5,5.2,49.0,52
Visakhapatnam,2025-07-02 10:00:00+00:00,12.5,15.3,315.0,18.1,5.2,51.0,52
Visakhapatnam,2025-07-02 11:00:00+00:00,12.8,16.1,309.0,18.8,5.2,51.0,52
Visakhapatnam,2025-07-02 12:00:00+00:00,14.2,19.9,306.0,20.9,4.9,50.0,51
Visakhapatnam,2025-07-02 13:00:00+00:00,14.3,19.4,312.0,21.3,4.9,47.0,51
Visakhapatnam,2025-07-02 14:00:00+00:00,15.1,20.3,323.0,21.8,5.0,43.0,52
Visakhapatnam,2025-07-02 15:00:00+00:00,16.0,21.5,328.0,21.9,5.0,40.0,52
Visakhapatnam,2025-07-02 16:00:00+00:00,16.3,22.4,325.0,21.3,4.9,38.0,52
Visakhapatnam,2025-07-02 17:00:00+00:00,16.5,23.9,318.0,20.3,4.7,38.0,52
Visakhapatnam,2025-07-02 18:00:00+00:00,16.9,26.7,306.0,19.4,4.7,37.0,52
Visakhapatnam,2025-07-02 19:00:00+00:00,17.8,30.7,284.0,18.7,4.9,37.0,52
Visakhapatnam,2025-07-02 20:00:00+00:00,19.0,35.2,259.0,18.0,5.3,37.0,52
Visakhapatnam,2025-07-02 21:00:00+00:00,20.3,38.2,246.0,17.6,5.8,37.0,53
Visakhapatnam,2025-07-02 22:00:00+00:00,20.6,36.6,256.0,17.7,6.4,35.0,53
Visakhapatnam,2025-07-02 23:00:00+00:00,19.4,31.0,280.0,18.2,7.1,33.0,54
Visakhapatnam,2025-07-03 00:00:00+00:00,16.8,22.2,303.0,19.3,7.4,32.0,55
Visakhapatnam,2025-07-03 01:00:00+00:00,17.1,20.8,326.0,19.1,7.4,31.0,55
Visakhapatnam,2025-07-03 02:00:00+00:00,16.4,19.0,348.0,18.8,7.4,29.0,56
Visakhapatnam,2025-07-03 03:00:00+00:00,15.9,18.1,359.0,18.2,7.7,31.0,56
Visakhapatnam,2025-07-03 04:00:00+00:00,15.2,16.9,350.0,17.2,8.5,38.0,57
Visakhapatnam,2025-07-03 05:00:00+00:00,13.3,14.5,328.0,15.9,9.5,49.0,57
Visakhapatnam,2025-07-03 06:00:00+00:00,10.7,11.6,310.0,14.2,10.1,60.0,58
Visakhapatnam,2025-07-03 07:00:00+00:00,9.5,10.5,298.0,11.4,10.0,73.0,58
Visakhapatnam,2025-07-03 08:00:00+00:00,9.0,10.4,288.0,8.4,9.6,87.0,57
Visakhapatnam,2025-07-03 09:00:00+00:00,8.8,10.3,285.0,7.3,9.0,94.0,57
Visakhapatnam,2025-07-03 10:00:00+00:00,8.7,10.4,292.0,10.1,8.3,88.0,57
Visakhapatnam,2025-07-03 11:00:00+00:00,10.4,12.0,306.0,15.0,7.4,74.0,56
Visakhapatnam,2025-07-03 12:00:00+00:00,17.8,21.2,316.0,21.7,8.4,67.0,56
Visakhapatnam,2025-07-03 13:00:00+00:00,17.6,21.1,318.0,21.8,7.4,65.0,57
Visakhapatnam,2025-07-03 14:00:00+00:00,17.7,21.2,317.0,21.8,6.0,62.0,57
Visakhapatnam,2025-07-03 15:00:00+00:00,17.7,21.3,317.0,21.1,5.0,60.0,57
Visakhapatnam,2025-07-03 16:00:00+00:00,17.9,22.4,322.0,18.9,4.8,61.0,57
Visakhapatnam,2025-07-03 17:00:00+00:00,17.3,24.7,328.0,15.9,5.0,63.0,57
Visakhapatnam,2025-07-03 18:00:00+00:00,16.9,24.2,332.0,13.9,5.2,63.0,57
Visakhapatnam,2025-07-03 19:00:00+00:00,17.0,23.4,331.0,13.5,5.2,61.0,57
Visakhapatnam,2025-07-03 20:00:00+00:00,17.2,23.2,326.0,13.9,5.1,58.0,57
Visakhapatnam,2025-07-03 21:00:00+00:00,17.8,23.8,321.0,14.9,5.2,54.0,57
Visakhapatnam,2025-07-03 22:00:00+00:00,18.7,24.5,311.0,16.7,5.6,47.0,57
Visakhapatnam,2025-07-03 23:00:00+00:00,19.3,24.3,301.0,19.1,6.2,40.0,57
Visakhapatnam,2025-07-04 00:00:00+00:00,15.5,19.4,303.0,18.1,6.0,44.0,57
Visakhapatnam,2025-07-04 01:00:00+00:00,15.5,18.5,334.0,17.9,6.7,42.0,57
Visakhapatnam,2025-07-04 02:00:00+00:00,16.5,18.7,378.0,17.6,7.7,39.0,57
Visakhapatnam,2025-07-04 03:00:00+00:00,17.5,20.0,397.0,16.9,8.6,40.0,57
Visakhapatnam,2025-07-04 04:00:00+00:00,16.6,19.4,364.0,15.4,9.3,48.0,57
Visakhapatnam,2025-07-04 05:00:00+00:00,15.4,19.4,305.0,13.4,10.0,61.0,57
Visakhapatnam,2025-07-04 06:00:00+00:00,15.0,19.4,263.0,11.6,10.3,72.0,57
Visakhapatnam,2025-07-04 07:00:00+00:00,14.6,17.8,257.0,10.0,10.1,81.0,57
Visakhapatnam,2025-07-04 08:00:00+00:00,12.4,15.5,267.0,8.6,9.5,89.0,58
Visakhapatnam,2025-07-04 09:00:00+00:00,12.0,15.5,279.0,8.3,8.9,93.0,58
Visakhapatnam,2025-07-04 10:00:00+00:00,12.7,19.3,291.0,10.0,8.2,89.0,58
Visakhapatnam,2025-07-04 11:00:00+00:00,12.1,16.9,305.0,12.9,7.3,81.0,59
Visakhapatnam,2025-07-04 12:00:00+00:00,18.4,26.3,313.0,18.0,6.1,70.0,59
Visakhapatnam,2025-07-04 13:00:00+00:00,19.4,26.2,311.0,18.7,5.9,67.0,59
Visakhapatnam,2025-07-04 14:00:00+00:00,20.0,26.3,303.0,19.6,5.7,63.0,59
Visakhapatnam,2025-07-04 15:00:00+00:00,20.3,26.5,296.0,19.9,5.4,59.0,59
Visakhapatnam,2025-07-04 16:00:00+00:00,20.5,27.0,291.0,19.2,5.1,56.0,60
Visakhapatnam,2025-07-04 17:00:00+00:00,20.3,28.5,285.0,17.9,4.8,54.0,60
Visakhapatnam,2025-07-04 18:00:00+00:00,19.4,28.1,280.0,16.9,4.4,52.0,60
Visakhapatnam,2025-07-04 19:00:00+00:00,18.6,26.7,273.0,16.5,3.9,50.0,60
Visakhapatnam,2025-07-04 20:00:00+00:00,17.5,25.8,265.0,16.4,3.4,49.0,60
Visakhapatnam,2025-07-04 21:00:00+00:00,16.9,23.9,264.0,16.6,3.3,47.0,60
Visakhapatnam,2025-07-04 22:00:00+00:00,17.3,25.0,269.0,17.5,3.7,44.0,60
Visakhapatnam,2025-07-04 23:00:00+00:00,17.9,25.8,280.0,18.8,4.4,42.0,60
Visakhapatnam,2025-07-05 00:00:00+00:00,16.8,24.4,304.0,18.0,5.0,41.0,60
Visakhapatnam,2025-07-05 01:00:00+00:00,18.0,25.7,356.0,19.3,5.5,37.0,60
Visakhapatnam,2025-07-05 02:00:00+00:00,19.8,26.8,420.0,21.0,6.2,33.0,60
Visakhapatnam,2025-07-05 03:00:00+00:00,21.1,27.1,455.0,22.1,6.7,31.0,61
Visakhapatnam,2025-07-05 04:00:00+00:00,21.5,26.4,434.0,21.9,7.0,35.0,61
Visakhapatnam,2025-07-05 05:00:00+00:00,20.9,25.8,384.0,21.0,7.2,41.0,62
Visakhapatnam,2025-07-05 06:00:00+00:00,19.7,24.5,339.0,20.0,7.3,47.0,62
Visakhapatnam,2025-07-05 07:00:00+00:00,16.4,21.4,309.0,18.7,7.3,52.0,62
Visakhapatnam,2025-07-05 08:00:00+00:00,13.8,18.2,285.0,17.3,7.2,55.0,63
Visakhapatnam,2025-07-05 09:00:00+00:00,13.3,16.8,270.0,16.5,7.0,58.0,63
Visakhapatnam,2025-07-05 10:00:00+00:00,12.4,15.4,272.0,16.9,6.6,58.0,63
Visakhapatnam,2025-07-05 11:00:00+00:00,12.3,15.3,284.0,17.9,6.2,57.0,63
Visakhapatnam,2025-07-05 12:00:00+00:00,18.0,28.0,292.0,25.8,7.0,51.0,63
Visakhapatnam,2025-07-05 13:00:00+00:00,17.2,24.1,290.0,24.2,6.4,52.0,63
Visakhapatnam,2025-07-05 14:00:00+00:00,17.1,23.1,285.0,22.0,5.6,53.0,63
Visakhapatnam,2025-07-05 15:00:00+00:00,16.8,23.2,279.0,20.2,4.9,53.0,62
Visakhapatnam,2025-07-05 16:00:00+00:00,16.4,23.2,274.0,19.5,4.4,52.0,62
Visakhapatnam,2025-07-05 17:00:00+00:00,16.6,23.6,269.0,19.2,4.1,50.0,62
Visakhapatnam,2025-07-05 18:00:00+00:00,16.7,24.2,264.0,18.9,3.9,48.0,61
Visakhapatnam,2025-07-05 19:00:00+00:00,17.3,25.2,258.0,18.1,3.9,48.0,61
Visakhapatnam,2025-07-05 20:00:00+00:00,17.9,27.2,252.0,17.3,4.0,48.0,61
Visakhapatnam,2025-07-05 21:00:00+00:00,18.4,28.8,251.0,16.9,4.2,48.0,61
Visakhapatnam,2025-07-05 22:00:00+00:00,17.5,27.3,255.0,17.4,4.3,48.0,61
Visakhapatnam,2025-07-05 23:00:00+00:00,16.2,24.7,263.0,18.3,4.5,47.0,61
Visakhapatnam,2025-07-06 00:00:00+00:00,15.1,22.9,281.0,17.4,4.7,48.0,61
Visakhapatnam,2025-07-06 01:00:00+00:00,16.4,25.0,323.0,17.3,5.3,46.0,61
Visakhapatnam,2025-07-06 02:00:00+00:00,17.9,27.5,375.0,17.0,6.2,44.0,61
Visakhapatnam,2025-07-06 03:00:00+00:00,18.9,29.4,398.0,16.3,7.1,45.0,61
Visakhapatnam,2025-07-06 04:00:00+00:00,20.9,31.4,364.0,14.6,8.0,53.0,60
Visakhapatnam,2025-07-06 05:00:00+00:00,20.1,29.7,301.0,12.4,8.9,64.0,60
Visakhapatnam,2025-07-06 06:00:00+00:00,17.6,25.2,254.0,10.6,9.5,73.0,60
Visakhapatnam,2025-07-06 07:00:00+00:00,14.8,21.3,243.0,9.4,9.6,78.0,60
Visakhapatnam,2025-07-06 08:00:00+00:00,12.8,19.2,249.0,8.6,9.3,80.0,60
Visakhapatnam,2025-07-06 09:00:00+00:00,12.5,20.6,257.0,8.6,8.8,81.0,60
Visakhapatnam,2025-07-06 10:00:00+00:00,13.5,24.9,264.0,9.6,8.1,81.0,60
Visakhapatnam,2025-07-06 11:00:00+00:00,15.1,29.3,274.0,11.4,7.1,79.0,60
Visakhapatnam,2025-07-06 12:00:00+00:00,17.5,30.2,281.0,16.6,5.5,65.0,60
Visakhapatnam,2025-07-06 13:00:00+00:00,19.6,35.3,285.0,17.6,5.5,62.0,60
Visakhapatnam,2025-07-06 14:00:00+00:00,20.1,35.3,286.0,18.9,5.4,58.0,60
Visakhapatnam,2025-07-06 15:00:00+00:00,20.1,34.1,284.0,19.6,5.4,55.0,61
Visakhapatnam,2025-07-06 16:00:00+00:00,20.0,33.4,278.0,19.1,5.5,53.0,61
Visakhapatnam,2025-07-06 17:00:00+00:00,20.0,34.1,268.0,17.8,5.6,52.0,61
Visakhapatnam,2025-07-06 18:00:00+00:00,21.0,38.9,258.0,16.7,5.5,52.0,61
Visakhapatnam,2025-07-06 19:00:00+00:00,18.8,36.1,243.0,15.7,4.9,54.0,62
Visakhapatnam,2025-07-06 20:00:00+00:00,17.2,32.9,227.0,14.7,4.1,56.0,62
Visakhapatnam,2025-07-06 21:00:00+00:00,16.2,30.4,222.0,14.3,3.5,57.0,62
Visakhapatnam,2025-07-06 22:00:00+00:00,15.0,26.8,234.0,14.9,3.2,55.0,62
Visakhapatnam,2025-07-06 23:00:00+00:00,14.4,25.6,256.0,15.9,3.1,53.0,61
Visakhapatnam,2025-07-07 00:00:00+00:00,21.6,42.0,279.0,16.3,5.8,50.0,61
Visakhapatnam,2025-07-07 01:00:00+00:00,21.2,38.4,306.0,16.5,5.9,47.0,62
Visakhapatnam,2025-07-07 02:00:00+00:00,20.4,33.5,334.0,16.7,6.0,44.0,62
Visakhapatnam,2025-07-07 03:00:00+00:00,18.4,28.0,343.0,16.1,6.2,44.0,63
Visakhapatnam,2025-07-07 04:00:00+00:00,17.2,25.6,317.0,13.9,6.7,51.0,62
Visakhapatnam,2025-07-07 05:00:00+00:00,15.8,23.9,272.0,10.9,7.3,62.0,62
Visakhapatnam,2025-07-07 06:00:00+00:00,14.5,22.1,238.0,8.5,7.6,71.0,62
Visakhapatnam,2025-07-07 07:00:00+00:00,10.9,15.7,228.0,6.9,7.5,78.0,61
Visakhapatnam,2025-07-07 08:00:00+00:00,8.6,11.1,230.0,5.9,7.1,83.0,61
Visakhapatnam,2025-07-07 09:00:00+00:00,7.9,9.2,237.0,6.1,6.8,85.0,61
Visakhapatnam,2025-07-07 10:00:00+00:00,9.6,12.7,251.0,8.2,6.7,83.0,60
Visakhapatnam,2025-07-07 11:00:00+00:00,12.0,18.1,270.0,11.4,6.7,78.0,60
Visakhapatnam,2025-07-07 12:00:00+00:00,17.9,28.4,285.0,13.6,6.3,74.0,60
Visakhapatnam,2025-07-07 13:00:00+00:00,20.6,32.6,294.0,13.8,6.3,71.0,60
Visakhapatnam,2025-07-07 14:00:00+00:00,22.4,35.5,300.0,14.2,6.2,67.0,60
Visakhapatnam,2025-07-07 15:00:00+00:00,23.1,37.3,300.0,14.3,6.2,63.0,60
Visakhapatnam,2025-07-07 16:00:00+00:00,22.9,36.2,292.0,14.1,6.1,61.0,60
Visakhapatnam,2025-07-07 17:00:00+00:00,21.7,35.6,279.0,13.7,6.1,59.0,61
Visakhapatnam,2025-07-07 18:00:00+00:00,20.0,32.2,266.0,13.5,6.0,57.0,61
Visakhapatnam,2025-07-07 19:00:00+00:00,18.7,29.2,253.0,13.5,5.9,54.0,61
Visakhapatnam,2025-07-07 20:00:00+00:00,18.0,27.1,240.0,13.6,5.7,51.0,61
Visakhapatnam,2025-07-07 21:00:00+00:00,17.7,26.0,235.0,14.1,5.7,48.0,61
Visakhapatnam,2025-07-07 22:00:00+00:00,16.9,24.6,245.0,15.3,5.8,44.0,61
Visakhapatnam,2025-07-07 23:00:00+00:00,16.4,24.0,263.0,16.8,5.9,40.0,61
Visakhapatnam,2025-07-08 00:00:00+00:00,18.0,27.9,280.0,17.9,6.2,39.0,61
Visakhapatnam,2025-07-08 01:00:00+00:00,18.6,28.6,294.0,16.5,6.8,42.0,61
Visakhapatnam,2025-07-08 02:00:00+00:00,18.5,27.2,306.0,14.5,7.7,47.0,61
Visakhapatnam,2025-07-08 03:00:00+00:00,18.0,27.2,308.0,12.4,8.4,55.0,60
Visakhapatnam,2025-07-08 04:00:00+00:00,18.9,32.9,289.0,10.1,8.8,68.0,60
Visakhapatnam,2025-07-08 05:00:00+00:00,20.8,41.8,260.0,7.8,8.9,85.0,61
Visakhapatnam,2025-07-08 06:00:00+00:00,22.4,50.3,240.0,6.0,8.8,97.0,61
Visakhapatnam,2025-07-08 07:00:00+00:00,24.3,57.4,236.0,4.8,8.1,103.0,62
Visakhapatnam,2025-07-08 08:00:00+00:00,25.8,61.5,241.0,4.2,7.1,105.0,63
Visakhapatnam,2025-07-08 09:00:00+00:00,26.0,61.2,252.0,4.7,6.4,104.0,64
Visakhapatnam,2025-07-08 10:00:00+00:00,26.8,55.9,271.0,7.0,6.3,99.0,66
Visakhapatnam,2025-07-08 11:00:00+00:00,28.8,53.2,297.0,10.3,6.5,90.0,68
Visakhapatnam,2025-07-08 12:00:00+00:00,32.5,57.9,314.0,13.4,6.7,80.0,69
Visakhapatnam,2025-07-08 13:00:00+00:00,34.0,56.6,319.0,16.6,6.3,73.0,70
Visakhapatnam,2025-07-08 14:00:00+00:00,35.0,55.5,316.0,20.9,5.8,64.0,72
Visakhapatnam,2025-07-08 15:00:00+00:00,34.8,53.9,308.0,23.2,5.4,58.0,73
Visakhapatnam,2025-07-08 16:00:00+00:00,33.4,51.3,291.0,21.7,5.3,58.0,74
Visakhapatnam,2025-07-08 17:00:00+00:00,31.5,49.5,269.0,18.2,5.3,60.0,75
Visakhapatnam,2025-07-08 18:00:00+00:00,29.9,49.4,254.0,15.3,5.4,62.0,76
Visakhapatnam,2025-07-08 19:00:00+00:00,28.6,51.3,250.0,13.9,5.4,63.0,76
Visakhapatnam,2025-07-08 20:00:00+00:00,28.2,55.1,252.0,13.2,5.5,63.0,77
Visakhapatnam,2025-07-08 21:00:00+00:00,31.0,69.6,261.0,13.0,5.6,62.0,78
Visakhapatnam,2025-07-08 22:00:00+00:00,27.6,53.6,280.0,13.8,5.7,58.0,79
Visakhapatnam,2025-07-08 23:00:00+00:00,26.6,46.4,304.0,15.2,5.8,53.0,80
Visakhapatnam,2025-07-09 00:00:00+00:00,25.8,41.8,323.0,16.1,6.0,51.0,81
Visakhapatnam,2025-07-09 01:00:00+00:00,25.7,41.1,332.0,15.9,7.1,51.0,82
Visakhapatnam,2025-07-09 02:00:00+00:00,26.5,43.5,336.0,15.4,8.7,51.0,83
Visakhapatnam,2025-07-09 03:00:00+00:00,27.3,44.1,331.0,14.3,9.8,56.0,83
Visakhapatnam,2025-07-09 04:00:00+00:00,25.3,41.0,312.0,11.8,10.0,70.0,84
Visakhapatnam,2025-07-09 05:00:00+00:00,22.5,35.2,286.0,8.7,9.8,88.0,85
Visakhapatnam,2025-07-09 06:00:00+00:00,20.3,32.2,265.0,6.4,9.4,102.0,85
Visakhapatnam,2025-07-09 07:00:00+00:00,18.4,30.2,255.0,5.4,9.0,107.0,85
Visakhapatnam,2025-07-09 08:00:00+00:00,17.3,30.2,252.0,5.2,8.4,107.0,84
Visakhapatnam,2025-07-09 09:00:00+00:00,17.3,33.1,256.0,6.1,7.8,105.0,83
Visakhapatnam,2025-07-09 10:00:00+00:00,17.9,35.4,271.0,8.6,7.3,100.0,83
Visakhapatnam,2025-07-09 11:00:00+00:00,18.7,36.6,294.0,12.2,6.7,92.0,82
Visakhapatnam,2025-07-09 12:00:00+00:00,22.9,42.5,309.0,14.9,6.2,80.0,81
Visakhapatnam,2025-07-09 13:00:00+00:00,23.9,40.6,310.0,16.7,5.9,74.0,80
Visakhapatnam,2025-07-09 14:00:00+00:00,24.2,39.6,304.0,19.1,5.4,66.0,79
Visakhapatnam,2025-07-09 15:00:00+00:00,24.1,38.5,299.0,20.8,5.0,60.0,78
Visakhapatnam,2025-07-09 16:00:00+00:00,24.0,38.0,301.0,20.9,4.8,57.0,77
Visakhapatnam,2025-07-09 17:00:00+00:00,24.0,37.1,304.0,20.2,4.7,56.0,76
Visakhapatnam,2025-07-09 18:00:00+00:00,23.9,36.3,304.0,19.5,4.6,55.0,76
Visakhapatnam,2025-07-09 19:00:00+00:00,23.5,33.9,296.0,18.8,4.5,54.0,75
Visakhapatnam,2025-07-09 20:00:00+00:00,23.6,34.5,285.0,18.0,4.4,54.0,75
Visakhapatnam,2025-07-09 21:00:00+00:00,23.7,34.8,282.0,17.7,4.5,53.0,74
Visakhapatnam,2025-07-09 22:00:00+00:00,23.4,35.3,293.0,18.7,4.6,49.0,74
Visakhapatnam,2025-07-09 23:00:00+00:00,23.1,34.9,312.0,20.2,4.9,45.0,73
Visakhapatnam,2025-07-10 00:00:00+00:00,20.1,31.4,328.0,19.1,6.6,49.0,73
Visakhapatnam,2025-07-10 01:00:00+00:00,21.2,32.1,339.0,18.0,8.1,51.0,72
Visakhapatnam,2025-07-10 02:00:00+00:00,22.2,33.9,347.0,16.3,10.2,54.0,72
Visakhapatnam,2025-07-10 03:00:00+00:00,20.9,32.4,346.0,14.6,11.7,60.0,72
Visakhapatnam,2025-07-10 04:00:00+00:00,19.8,29.9,329.0,12.7,12.2,70.0,71
Visakhapatnam,2025-07-10 05:00:00+00:00,19.0,27.8,304.0,10.6,12.3,82.0,71
Visakhapatnam,2025-07-10 06:00:00+00:00,17.2,24.4,287.0,9.0,12.0,93.0,70
Visakhapatnam,2025-07-10 07:00:00+00:00,16.2,22.4,284.0,7.7,11.5,102.0,70
Visakhapatnam,2025-07-10 08:00:00+00:00,15.9,21.4,288.0,6.8,10.6,109.0,70
Visakhapatnam,2025-07-10 09:00:00+00:00,15.5,20.7,298.0,6.9,9.8,113.0,70
Visakhapatnam,2025-07-10 10:00:00+00:00,15.9,21.0,318.0,8.7,9.1,111.0,70
Visakhapatnam,2025-07-10 11:00:00+00:00,15.6,20.3,343.0,11.6,8.3,104.0,69
Visakhapatnam,2025-07-10 12:00:00+00:00,22.2,29.9,362.0,15.5,8.2,90.0,69
Visakhapatnam,2025-07-10 13:00:00+00:00,23.7,30.2,369.0,18.6,7.3,82.0,69
Visakhapatnam,2025-07-10 14:00:00+00:00,24.8,30.5,368.0,22.7,6.2,71.0,69
Visakhapatnam,2025-07-10 15:00:00+00:00,24.9,29.5,363.0,25.8,5.2,62.0,69
Visakhapatnam,2025-07-10 16:00:00+00:00,24.4,27.8,350.0,26.5,4.7,57.0,69
Visakhapatnam,2025-07-10 17:00:00+00:00,23.8,26.0,332.0,26.0,4.4,53.0,69
Visakhapatnam,2025-07-10 18:00:00+00:00,23.2,24.7,323.0,25.8,4.2,50.0,69
Visakhapatnam,2025-07-10 19:00:00+00:00,23.0,24.3,329.0,26.4,4.0,46.0,69
Visakhapatnam,2025-07-10 20:00:00+00:00,23.3,24.9,342.0,27.2,4.0,43.0,69
Visakhapatnam,2025-07-10 21:00:00+00:00,24.0,25.9,356.0,27.9,3.9,40.0,69
Visakhapatnam,2025-07-10 22:00:00+00:00,24.9,27.4,366.0,28.5,3.8,37.0,69
Visakhapatnam,2025-07-10 23:00:00+00:00,26.0,29.3,377.0,29.0,3.7,34.0,69
Visakhapatnam,2025-07-11 00:00:00+00:00,25.6,29.9,391.0,28.5,3.7,40.0,69
Visakhapatnam,2025-07-11 01:00:00+00:00,27.0,32.1,418.0,27.8,4.4,46.0,70
Visakhapatnam,2025-07-11 02:00:00+00:00,29.3,37.0,448.0,26.7,5.6,55.0,70
Visakhapatnam,2025-07-11 03:00:00+00:00,30.9,42.1,460.0,24.8,7.3,66.0,71
Visakhapatnam,2025-07-11 04:00:00+00:00,29.8,43.3,438.0,21.5,10.3,80.0,72
Visakhapatnam,2025-07-11 05:00:00+00:00,30.2,44.9,399.0,17.4,13.9,96.0,73
Visakhapatnam,2025-07-11 06:00:00+00:00,30.2,45.1,365.0,14.0,16.2,108.0,74
Visakhapatnam,2025-07-11 07:00:00+00:00,31.1,47.0,344.0,11.7,16.2,115.0,75
Visakhapatnam,2025-07-11 08:00:00+00:00,32.6,50.5,330.0,10.1,14.9,119.0,76
Visakhapatnam,2025-07-11 09:00:00+00:00,33.5,54.4,326.0,10.0,13.3,118.0,78
Visakhapatnam,2025-07-11 10:00:00+00:00,33.8,57.6,334.0,12.0,11.7,112.0,79
Visakhapatnam,2025-07-11 11:00:00+00:00,34.5,61.7,353.0,15.4,9.9,102.0,81
Visakhapatnam,2025-07-11 12:00:00+00:00,43.2,68.7,383.0,28.6,11.4,86.0,83
Visakhapatnam,2025-07-11 13:00:00+00:00,47.6,72.4,439.0,36.0,12.2,77.0,85
Visakhapatnam,2025-07-11 14:00:00+00:00,52.4,76.4,506.0,46.1,13.3,64.0,87
Visakhapatnam,2025-07-11 15:00:00+00:00,56.0,80.8,544.0,52.7,13.6,53.0,89
Visakhapatnam,2025-07-11 16:00:00+00:00,58.9,85.0,530.0,52.6,12.5,47.0,92
Visakhapatnam,2025-07-11 17:00:00+00:00,56.9,84.8,486.0,49.0,10.7,42.0,95
Visakhapatnam,2025-07-11 18:00:00+00:00,51.9,79.4,444.0,45.1,8.9,39.0,98
Visakhapatnam,2025-07-11 19:00:00+00:00,47.8,75.9,410.0,41.7,7.4,37.0,100
Visakhapatnam,2025-07-11 20:00:00+00:00,45.4,74.0,376.0,37.9,6.1,36.0,103
Visakhapatnam,2025-07-11 21:00:00+00:00,43.5,71.7,354.0,34.6,5.1,36.0,105
Visakhapatnam,2025-07-11 22:00:00+00:00,42.1,68.7,348.0,32.0,4.6,36.0,107
Visakhapatnam,2025-07-11 23:00:00+00:00,40.9,64.0,352.0,29.8,4.4,36.0,109
Visakhapatnam,2025-07-12 00:00:00+00:00,47.8,78.7,363.0,37.5,5.2,30.0,111
Visakhapatnam,2025-07-12 01:00:00+00:00,43.0,67.5,385.0,31.4,6.0,43.0,113
Visakhapatnam,2025-07-12 02:00:00+00:00,39.6,59.8,412.0,23.0,7.2,62.0,115
Visakhapatnam,2025-07-12 03:00:00+00:00,37.7,57.5,424.0,16.4,8.6,78.0,116
Visakhapatnam,2025-07-12 04:00:00+00:00,35.3,53.9,404.0,13.4,10.4,89.0,117
Visakhapatnam,2025-07-12 05:00:00+00:00,31.8,48.4,369.0,12.2,12.5,97.0,117
Visakhapatnam,2025-07-12 06:00:00+00:00,28.4,44.5,344.0,11.3,13.8,104.0,117
Visakhapatnam,2025-07-12 07:00:00+00:00,26.6,41.9,336.0,9.9,13.9,109.0,117
Visakhapatnam,2025-07-12 08:00:00+00:00,25.7,40.4,338.0,8.8,13.2,113.0,117
Visakhapatnam,2025-07-12 09:00:00+00:00,25.0,40.5,358.0,9.2,12.3,112.0,116
Visakhapatnam,2025-07-12 10:00:00+00:00,25.1,41.6,418.0,11.9,11.1,105.0,115
Visakhapatnam,2025-07-12 11:00:00+00:00,24.8,41.2,495.0,16.0,9.5,93.0,114
Visakhapatnam,2025-07-12 12:00:00+00:00,27.5,39.6,537.0,27.8,7.6,68.0,113
Visakhapatnam,2025-07-12 13:00:00+00:00,29.2,39.3,505.0,31.0,7.8,55.0,111
Visakhapatnam,2025-07-12 14:00:00+00:00,32.4,42.6,437.0,35.4,8.0,38.0,110
Visakhapatnam,2025-07-12 15:00:00+00:00,36.6,47.5,390.0,38.0,8.1,25.0,107
Visakhapatnam,2025-07-12 16:00:00+00:00,40.9,52.0,396.0,37.1,7.9,21.0,105
Visakhapatnam,2025-07-12 17:00:00+00:00,42.8,53.9,423.0,34.4,7.4,22.0,104
Visakhapatnam,2025-07-12 18:00:00+00:00,41.4,52.0,433.0,32.1,6.9,23.0,102
Visakhapatnam,2025-07-12 19:00:00+00:00,40.4,50.1,404.0,31.1,6.2,22.0,101
Visakhapatnam,2025-07-12 20:00:00+00:00,38.6,47.6,358.0,30.5,5.4,22.0,100
Visakhapatnam,2025-07-12 21:00:00+00:00,36.6,44.8,328.0,30.0,4.7,21.0,100
